Employee ID,First Name,Last Name,Email Address,Department,Job Level,Tenure,Pay Rate,Gender,Ethnicity,Tenure Date,Report Effective Date,Status,Annual Salary,Education,Tenure_Today
756,Erich,Neufeld,erich.neufeld@widgetcorp.com,Operations,Manager,6.614687113,41.04,Male,5,2012-05-19,2018-12-31,Active,85363.2,High School Diploma,8.51
290,Daniel,Sutherburg,daniel.sutherburg@widgetcorp.com,Operations,Analyst,4.201746028,40.62,Male,2,2014-10-18,2018-12-31,Active,84489.6,Master,6.09
891,Jasmine,Pineda,jasmine.pineda@widgetcorp.com,Operations,Director,7.893711792,40.46,Female,4,2011-02-07,2018-12-31,Active,84156.8,Master,9.79
873,Kayla,Paterson,kayla.paterson@widgetcorp.com,Operations,Manager,7.622772329,40.22,Female,5,2011-05-17,2018-12-31,Active,83657.6,Bachelor,9.52
775,Zachary,Shriver,zachary.shriver@widgetcorp.com,Operations,Associate,6.721583727,39.97,Male,5,2012-04-10,2018-12-31,Active,83137.6,Master,8.62
855,Teyanna,Aman,teyanna.aman@widgetcorp.com,Operations,Manager,7.453387175,39.91,Female,3,2011-07-18,2018-12-31,Active,83012.8,High School Diploma,9.35
609,Jordan,Abraham,jordan.abraham@widgetcorp.com,Operations,Director,5.770312478,37.24,Male,2,2013-03-24,2018-12-31,Active,77459.2,Some College,7.66
182,Randal,Cox,randal.cox@widgetcorp.com,Operations,Analyst,3.705185318,37.23,Male,1,2015-04-17,2018-12-31,Active,77438.4,PhD,5.6
581,Shelley,Mitchell,shelley.mitchell@widgetcorp.com,Operations,Manager,5.609273866,36.72,Male,3,2013-05-22,2018-12-31,Active,76377.6,Master,7.5
676,Munisa,al-Hallal,munisa.al-hallal@widgetcorp.com,Operations,Manager,6.146976456,36.66,Female,6,2012-11-06,2018-12-31,Active,76252.8,Bachelor,8.04
21,Ghaazi,el-Huq,ghaazi.el-huq@widgetcorp.com,Operations,Analyst,2.083143482,36.26,Male,6,2016-11-30,2018-12-31,Active,75420.8,Bachelor,3.98
586,Muteea,al-Ally,muteea.al-ally@widgetcorp.com,Operations,Manager,5.641714442,36.2,Female,6,2013-05-10,2018-12-31,Active,75296,Master,7.53
202,Suyoun,Hoang,suyoun.hoang@widgetcorp.com,Operations,Manager,3.792679142,34.66,Female,2,2015-03-16,2018-12-31,Active,72092.8,High School Diploma,5.69
481,Monica,Reyes,monica.reyes@widgetcorp.com,Operations,Associate,5.147221649,34.65,Female,4,2013-11-06,2018-12-31,Active,72072,High School Diploma,7.04
637,Hameeda,el-Abdo,hameeda.el-abdo@widgetcorp.com,Operations,Associate,5.891059565,34.4,Female,6,2013-02-08,2018-12-31,Active,71552,Some College,7.78
465,Ismad,al-Karim,ismad.al-karim@widgetcorp.com,Operations,Associate,5.061272239,34.16,Male,6,2013-12-08,2018-12-31,Active,71052.8,Some College,6.95
655,Sabrina,Greenly,sabrina.greenly@widgetcorp.com,Operations,Associate,6.011486337,33.51,Female,4,2012-12-26,2018-12-31,Active,69700.8,Some College,7.9
684,Zuleima,Casias,zuleima.casias@widgetcorp.com,Operations,Associate,6.184603012,33.39,Female,4,2012-10-24,2018-12-31,Active,69451.2,Bachelor,8.08
96,Mario,Maldonado,mario.maldonado@widgetcorp.com,Operations,Analyst,3.061875918,32.89,Male,4,2015-12-08,2018-12-31,Active,68411.2,Master,4.96
689,Ashley,Holt,ashley.holt@widgetcorp.com,Operations,Associate,6.193796435,32.88,Female,1,2012-10-20,2018-12-31,Active,68390.4,High School Diploma,8.09
301,Adam,Bursell,adam.bursell@widgetcorp.com,Operations,Analyst,4.281803349,32.15,Male,5,2014-09-19,2018-12-31,Active,66872,PhD,6.17
225,Cherokee,Carter,cherokee.carter@widgetcorp.com,Operations,Associate,3.906438716,32.11,Female,1,2015-02-03,2018-12-31,Active,66788.8,Master,5.8
493,Sarah,Johnson,sarah.johnson@widgetcorp.com,Operations,Associate,5.189292235,31.9,Female,1,2013-10-22,2018-12-31,Active,66352,High School Diploma,7.08
547,Brandon,Bagley,brandon.bagley@widgetcorp.com,Operations,Analyst,5.440463519,31.69,Male,5,2013-07-22,2018-12-31,Active,65915.2,PhD,7.33
433,Cody,Todacheene,cody.todacheene@widgetcorp.com,Operations,Analyst,4.937952733,31.45,Male,1,2014-01-22,2018-12-31,Active,65416,Master,6.83
359,Victoria,Muhammad,victoria.muhammad@widgetcorp.com,Operations,Associate,4.595197709,31.28,Female,3,2014-05-27,2018-12-31,Active,65062.4,High School Diploma,6.49
106,Jannat,el-Hashemi,jannat.el-hashemi@widgetcorp.com,Operations,Associate,3.173244093,31.12,Female,6,2015-10-28,2018-12-31,Active,64729.6,Some College,5.07
185,Abigail,Maestas,abigail.maestas@widgetcorp.com,Operations,Associate,3.717230019,30.54,Female,4,2015-04-13,2018-12-31,Active,63523.2,Master,5.61
505,Clarissa,Mubili,clarissa.mubili@widgetcorp.com,Operations,Associate,5.265517015,30.44,Female,3,2013-09-24,2018-12-31,Active,63315.2,PhD,7.16
571,Stephanie,Yann,stephanie.yann@widgetcorp.com,Operations,Analyst,5.559363147,30.15,Female,2,2013-06-09,2018-12-31,Active,62712,Master,7.45
543,Tahaani,el-Hamady,tahaani.el-hamady@widgetcorp.com,Operations,Analyst,5.426882828,30.09,Female,6,2013-07-27,2018-12-31,Active,62587.2,Master,7.32
129,Elizabeth,Tuthill,elizabeth.tuthill@widgetcorp.com,Operations,Associate,3.363731478,29.94,Female,5,2015-08-20,2018-12-31,Active,62275.2,Bachelor,5.26
340,Caitlin,Hendricks,caitlin.hendricks@widgetcorp.com,Operations,Analyst,4.491159386,29.82,Female,2,2014-07-04,2018-12-31,Active,62025.6,Bachelor,6.38
530,Waliyya,el-Abbas,waliyya.el-abbas@widgetcorp.com,Operations,Analyst,5.370469203,29.54,Female,6,2013-08-17,2018-12-31,Active,61443.2,Some College,7.26
368,Iffat,al-Baksh,iffat.al-baksh@widgetcorp.com,Operations,Analyst,4.637241592,29.42,Female,6,2014-05-12,2018-12-31,Active,61193.6,High School Diploma,6.53
90,Rajab,el-Akhter,rajab.el-akhter@widgetcorp.com,Operations,Analyst,3.015216814,28.97,Male,6,2015-12-25,2018-12-31,Active,60257.6,Some College,4.91
583,Cheyenne,Nading,cheyenne.nading@widgetcorp.com,Operations,Analyst,5.635150747,28.09,Female,1,2013-05-12,2018-12-31,Active,58427.2,Some College,7.53
420,Celine,Delaney,celine.delaney@widgetcorp.com,Operations,Analyst,4.870382064,27.77,Female,5,2014-02-16,2018-12-31,Active,57761.6,Bachelor,6.76
156,Najeeba,al-Yassin,najeeba.al-yassin@widgetcorp.com,Operations,Analyst,3.555235322,27.71,Female,6,2015-06-11,2018-12-31,Active,57636.8,Master,5.45
112,Catherina,Fish,catherina.fish@widgetcorp.com,Operations,Analyst,3.231911578,27.5,Female,5,2015-10-07,2018-12-31,Active,57200,High School Diploma,5.13
431,Morgann,Eagle,morgann.eagle@widgetcorp.com,Operations,Analyst,4.927350156,27.19,Female,1,2014-01-26,2018-12-31,Active,56555.2,Some College,6.82
673,Raafida,al-Hariri,raafida.al-hariri@widgetcorp.com,Operations,Analyst,6.14524663,26.8,Female,6,2012-11-07,2018-12-31,Active,55744,Master,8.04
357,Waseem,al-Hanif,waseem.al-hanif@widgetcorp.com,Operations,Manager,4.575340354,26.78,Male,6,2014-06-03,2018-12-31,Active,55702.4,High School Diploma,6.47
237,Samantha,Friel,samantha.friel@widgetcorp.com,Operations,Analyst,3.960090532,26.3,Female,5,2015-01-14,2018-12-31,Active,54704,Bachelor,5.85
31,Jessica,Soto,jessica.soto@widgetcorp.com,Operations,Analyst,2.31820534,25.96,Female,4,2016-09-05,2018-12-31,Active,53996.8,High School Diploma,4.21
6,Izza,al-Ally,izza.al-ally@widgetcorp.com,Operations,Analyst,1.337818324,25.7,Female,6,2017-08-29,2018-12-31,Active,53456,Bachelor,3.23
3,Erin,Van Tine,erin.van tine@widgetcorp.com,Operations,Analyst,1.206743562,25.33,Female,5,2017-10-16,2018-12-31,Active,52686.4,High School Diploma,3.1
26,Kenzie,Kurtzer,kenzie.kurtzer@widgetcorp.com,Operations,Analyst,2.209435692,25.06,Female,5,2016-10-15,2018-12-31,Active,52124.8,Bachelor,4.1
909,Jonathan,Sanchez-Esparza,jonathan.sanchez-esparza@widgetcorp.com,Procurement,VP,8.141410965,81.31,Male,4,2010-11-09,2018-12-31,Active,169124.8,High School Diploma,10.03
990,Caleb,Strode,caleb.strode@widgetcorp.com,Procurement,Executive,10.3130454,76.42,Male,5,2008-09-07,2018-12-31,Active,158953.6,Bachelor,12.21
840,Hasan,el-Sadiq,hasan.el-sadiq@widgetcorp.com,Procurement,VP,7.303164261,67.95,Male,6,2011-09-11,2018-12-31,Active,141336,Some College,9.2
978,D Andre,Vaughn,d andre.vaughn@widgetcorp.com,Procurement,VP,9.685902247,63.49,Male,3,2009-04-24,2018-12-31,Active,132059.2,Master,11.58
924,Giovanni,Diaz-Cardenas,giovanni.diaz-cardenas@widgetcorp.com,Procurement,Executive,8.33616101,62.72,Male,4,2010-08-30,2018-12-31,Active,130457.6,PhD,10.23
935,Brandon,Brown,brandon.brown@widgetcorp.com,Procurement,VP,8.522930216,60.43,Male,3,2010-06-22,2018-12-31,Active,125694.4,Master,10.42
130,Peter,Hang,peter.hang@widgetcorp.com,Procurement,Associate,3.375736881,53.17,Male,2,2015-08-16,2018-12-31,Active,110593.6,Some College,5.27
931,Madison,Pickruhn,madison.pickruhn@widgetcorp.com,Procurement,Executive,8.423632048,50.89,Female,5,2010-07-29,2018-12-31,Active,105851.2,High School Diploma,10.32
881,Matthew,Kanjeric,matthew.kanjeric@widgetcorp.com,Procurement,Director,7.693648901,49.33,Male,5,2011-04-21,2018-12-31,Active,102606.4,Some College,9.59
209,Benjamin,Soto,benjamin.soto@widgetcorp.com,Procurement,Associate,3.823154819,48.29,Male,2,2015-03-05,2018-12-31,Active,100443.2,High School Diploma,5.72
759,Kenny,Park,kenny.park@widgetcorp.com,Procurement,Manager,6.627200856,47.64,Male,2,2012-05-15,2018-12-31,Active,99091.2,Some College,8.52
922,Jordyn,Mendinghall,jordyn.mendinghall@widgetcorp.com,Procurement,VP,8.307313217,46.71,Female,3,2010-09-09,2018-12-31,Active,97156.8,Some College,10.2
473,Kelvin,Romero,kelvin.romero@widgetcorp.com,Procurement,Associate,5.119514171,46.61,Male,1,2013-11-17,2018-12-31,Active,96948.8,Some College,7.01
757,Nasreen,el-Srour,nasreen.el-srour@widgetcorp.com,Procurement,Director,6.616382836,42.65,Female,6,2012-05-19,2018-12-31,Active,88712,High School Diploma,8.51
50,Matthew,Eggleston,matthew.eggleston@widgetcorp.com,Procurement,Analyst,2.51289864,41.3,Male,5,2016-06-26,2018-12-31,Active,85904,Some College,4.41
770,Itzel,Guerrero,itzel.guerrero@widgetcorp.com,Procurement,Associate,6.707082201,40.9,Male,4,2012-04-16,2018-12-31,Active,85072,Some College,8.6
601,Katherine,Campbell,katherine.campbell@widgetcorp.com,Procurement,Manager,5.705976477,39.33,Female,5,2013-04-16,2018-12-31,Active,81806.4,PhD,7.6
577,Nathan,Padovich,nathan.padovich@widgetcorp.com,Procurement,Associate,5.574842974,39.18,Male,2,2013-06-03,2018-12-31,Active,81494.4,Some College,7.47
370,Samuel,Averett,samuel.averett@widgetcorp.com,Procurement,Analyst,4.654235002,38.59,Male,3,2014-05-06,2018-12-31,Active,80267.2,High School Diploma,6.55
540,Yaasmeena,al-Salah,yaasmeena.al-salah@widgetcorp.com,Procurement,Manager,5.411450044,38.59,Female,6,2013-08-02,2018-12-31,Active,80267.2,Bachelor,7.3
434,Taylor,Diamond,taylor.diamond@widgetcorp.com,Procurement,Manager,4.952273632,38.27,Female,5,2014-01-17,2018-12-31,Active,79601.6,Some College,6.84
422,Stephen,Stark,stephen.stark@widgetcorp.com,Procurement,Manager,4.874394188,38.26,Male,2,2014-02-14,2018-12-31,Active,79580.8,Some College,6.77
428,Aerial,Gilsdorf,aerial.gilsdorf@widgetcorp.com,Procurement,Manager,4.917374483,37.9,Female,3,2014-01-29,2018-12-31,Active,78832,Some College,6.81
466,Pandora,Richard,pandora.richard@widgetcorp.com,Procurement,Manager,5.064941264,37.78,Female,5,2013-12-07,2018-12-31,Active,78582.4,Master,6.96
386,Timothy,Villanueva,timothy.villanueva@widgetcorp.com,Procurement,Analyst,4.722617408,37.48,Male,1,2014-04-11,2018-12-31,Active,77958.4,High School Diploma,6.61
425,Wafaaa,al-Salahuddin,wafaaa.al-salahuddin@widgetcorp.com,Procurement,Manager,4.890486432,37.41,Female,6,2014-02-08,2018-12-31,Active,77812.8,Bachelor,6.78
645,Hadbaaa,el-Rais,hadbaaa.el-rais@widgetcorp.com,Procurement,Manager,5.939507917,37.13,Female,6,2013-01-21,2018-12-31,Active,77230.4,Master,7.83
496,Elijah,Kawamura,elijah.kawamura@widgetcorp.com,Procurement,Analyst,5.216112309,36.38,Male,2,2013-10-12,2018-12-31,Active,75670.4,High School Diploma,7.11
79,Zaahir,el-Mansouri,zaahir.el-mansouri@widgetcorp.com,Procurement,Associate,2.90496412,36.16,Male,6,2016-02-03,2018-12-31,Active,75212.8,Some College,4.8
158,Michael,Ousley,michael.ousley@widgetcorp.com,Procurement,Analyst,3.569738439,34.89,Male,3,2015-06-06,2018-12-31,Active,72571.2,Some College,5.46
845,Shahla,el-Farran,shahla.el-farran@widgetcorp.com,Procurement,Associate,7.369483056,34.61,Female,6,2011-08-18,2018-12-31,Active,71988.8,Master,9.26
552,KAra,Newton,kara.newton@widgetcorp.com,Procurement,Manager,5.475017056,34.53,Female,3,2013-07-10,2018-12-31,Active,71822.4,High School Diploma,7.37
257,Phomy,Yelland,phomy.yelland@widgetcorp.com,Procurement,Associate,4.053131562,34.29,Male,2,2014-12-11,2018-12-31,Active,71323.2,Bachelor,5.95
780,Aqeela,el-Sadri,aqeela.el-sadri@widgetcorp.com,Procurement,Associate,6.756343522,34.29,Female,6,2012-03-29,2018-12-31,Active,71323.2,High School Diploma,8.65
400,Tatianna,Velasquez,tatianna.velasquez@widgetcorp.com,Procurement,Manager,4.7815833,34.19,Female,4,2014-03-20,2018-12-31,Active,71115.2,Bachelor,6.67
430,Mangei,Guy,mangei.guy@widgetcorp.com,Procurement,Associate,4.923326153,33.92,Male,3,2014-01-27,2018-12-31,Active,70553.6,Some College,6.82
413,Lynn,Ma,lynn.ma@widgetcorp.com,Procurement,Associate,4.840888016,32.61,Female,2,2014-02-26,2018-12-31,Active,67828.8,Master,6.74
589,Samone,Ward,samone.ward@widgetcorp.com,Procurement,Associate,5.656830158,32.26,Female,3,2013-05-04,2018-12-31,Active,67100.8,High School Diploma,7.55
765,Matthew,Fortner,matthew.fortner@widgetcorp.com,Procurement,Analyst,6.679789134,31.94,Male,3,2012-04-26,2018-12-31,Active,66435.2,High School Diploma,8.57
39,Joni,Rydiger,joni.rydiger@widgetcorp.com,Procurement,Associate,2.41613368,31.76,Female,5,2016-07-31,2018-12-31,Active,66060.8,Bachelor,4.31
639,Paloma,Atilano,paloma.atilano@widgetcorp.com,Procurement,Associate,5.89957662,31.71,Female,4,2013-02-05,2018-12-31,Active,65956.8,Bachelor,7.79
418,Amber,Paxson,amber.paxson@widgetcorp.com,Procurement,Associate,4.854651826,31.64,Female,4,2014-02-21,2018-12-31,Active,65811.2,Bachelor,6.75
348,Jillian,Kim,jillian.kim@widgetcorp.com,Procurement,Associate,4.517185567,31.31,Female,2,2014-06-25,2018-12-31,Active,65124.8,Some College,6.41
470,Alaina,Kyambalesa,alaina.kyambalesa@widgetcorp.com,Procurement,Associate,5.088885861,31.21,Female,3,2013-11-28,2018-12-31,Active,64916.8,Some College,6.98
518,Tameema,el-Saeed,tameema.el-saeed@widgetcorp.com,Procurement,Associate,5.328610304,30.79,Female,6,2013-09-01,2018-12-31,Active,64043.2,High School Diploma,7.22
254,Yoosuf,el-Zia,yoosuf.el-zia@widgetcorp.com,Procurement,Analyst,4.042928124,29.71,Male,6,2014-12-15,2018-12-31,Active,61796.8,Some College,5.94
507,Anjelica,Dominguez,anjelica.dominguez@widgetcorp.com,Procurement,Analyst,5.266863423,28.9,Female,4,2013-09-24,2018-12-31,Active,60112,Some College,7.16
260,Kelsey,Ansel,kelsey.ansel@widgetcorp.com,Procurement,Analyst,4.076538769,28.19,Female,5,2014-12-03,2018-12-31,Active,58635.2,Master,5.97
76,Maria,Ortiz,maria.ortiz@widgetcorp.com,Procurement,Analyst,2.878266069,27.6,Female,4,2016-02-13,2018-12-31,Active,57408,Master,4.77
388,Matthew,Ryan,matthew.ryan@widgetcorp.com,Procurement,Analyst,4.728426434,27.13,Male,5,2014-04-08,2018-12-31,Active,56430.4,Some College,6.62
300,Sydney,White,sydney.white@widgetcorp.com,Procurement,Analyst,4.264875065,26.71,Female,3,2014-09-25,2018-12-31,Active,55556.8,Master,6.16
48,Afaaf,al-Sharaf,afaaf.al-sharaf@widgetcorp.com,Procurement,Analyst,2.496276026,26.61,Female,6,2016-07-02,2018-12-31,Active,55348.8,Some College,4.39
411,Gwendolyn,Yoo,gwendolyn.yoo@widgetcorp.com,Procurement,Analyst,4.825819846,25.88,Female,2,2014-03-04,2018-12-31,Active,53830.4,Some College,6.72
192,Emily,Nguyen,emily.nguyen@widgetcorp.com,Procurement,Analyst,3.745182806,25.75,Female,2,2015-04-03,2018-12-31,Active,53560,PhD,5.64
979,Michael,Gandomcar,michael.gandomcar@widgetcorp.com,Sales,Executive,9.790547495,80.83,Male,2,2009-03-17,2018-12-31,Active,168126.4,PhD,11.68
1000,Tiffany,Gottlieb,tiffany.gottlieb@widgetcorp.com,Sales,Executive,11.91569734,78.35,Male,2,2007-01-30,2018-12-31,Active,162968,Some College,13.81
982,Terell,Miller,terell.miller@widgetcorp.com,Sales,VP,9.957915097,66.91,Male,3,2009-01-14,2018-12-31,Active,139172.8,Some College,11.85
722,Saleem,el-Saba,saleem.el-saba@widgetcorp.com,Sales,Director,6.400509042,62.27,Male,6,2012-08-06,2018-12-31,Active,129521.6,High School Diploma,8.29
878,Noe,Brenner,noe.brenner@widgetcorp.com,Sales,Director,7.643718546,61.69,Male,1,2011-05-10,2018-12-31,Active,128315.2,High School Diploma,9.54
246,Chad,Quezada,chad.quezada@widgetcorp.com,Sales,VP,4.016968822,61.68,Male,4,2014-12-24,2018-12-31,Active,128294.4,Bachelor,5.91
943,Eric,Gonzalez Lopez,eric.gonzalez lopez@widgetcorp.com,Sales,Director,8.614898737,61.38,Male,4,2010-05-20,2018-12-31,Active,127670.4,Some College,10.51
628,Joshuah,Felberg,joshuah.felberg@widgetcorp.com,Sales,Manager,5.860124302,58.79,Male,5,2013-02-19,2018-12-31,Active,122283.2,High School Diploma,7.75
854,Jeovanni,Lynn,jeovanni.lynn@widgetcorp.com,Sales,Director,7.445453244,58.4,Male,1,2011-07-21,2018-12-31,Active,121472,Bachelor,9.34
406,Zachariah,Erickson,zachariah.erickson@widgetcorp.com,Sales,Director,4.815464295,58.19,Male,5,2014-03-08,2018-12-31,Active,121035.2,Some College,6.71
709,Ty,Nielsen,ty.nielsen@widgetcorp.com,Sales,Associate,6.334435424,57.77,Male,1,2012-08-30,2018-12-31,Active,120161.6,Some College,8.23
564,Robert,Fabela,robert.fabela@widgetcorp.com,Sales,Director,5.54033598,56.67,Male,4,2013-06-16,2018-12-31,Active,117873.6,Some College,7.43
863,Cody,Hogan,cody.hogan@widgetcorp.com,Sales,Manager,7.526195714,56.12,Male,5,2011-06-22,2018-12-31,Active,116729.6,Bachelor,9.42
320,Dhaki,el-Salem,dhaki.el-salem@widgetcorp.com,Sales,Manager,4.387888136,55.33,Male,6,2014-08-11,2018-12-31,Active,115086.4,Bachelor,6.28
595,Landon,Sehnert,landon.sehnert@widgetcorp.com,Sales,Manager,5.678303514,54.86,Male,5,2013-04-26,2018-12-31,Active,114108.8,High School Diploma,7.57
306,Mulbah,Herbert,mulbah.herbert@widgetcorp.com,Sales,Analyst,4.326546807,53.77,Male,3,2014-09-02,2018-12-31,Active,111841.6,High School Diploma,6.22
788,Aden,Warren,aden.warren@widgetcorp.com,Sales,Manager,6.824266586,51.95,Male,3,2012-03-04,2018-12-31,Active,108056,High School Diploma,8.72
852,Alexander,Quintana,alexander.quintana@widgetcorp.com,Sales,Manager,7.421117378,51.95,Male,4,2011-07-30,2018-12-31,Active,108056,Some College,9.31
754,Luis,Mora,luis.mora@widgetcorp.com,Sales,Manager,6.60329914,51.47,Male,4,2012-05-24,2018-12-31,Active,107057.6,Some College,8.5
602,Koi,Naylor,koi.naylor@widgetcorp.com,Sales,Manager,5.706959198,50.89,Male,1,2013-04-16,2018-12-31,Active,105851.2,Master,7.6
798,Eric,Friedman,eric.friedman@widgetcorp.com,Sales,Manager,6.871082077,50.64,Male,3,2012-02-16,2018-12-31,Active,105331.2,Master,8.76
832,Kari,John,kari.john@widgetcorp.com,Sales,VP,7.231710119,50.62,Female,1,2011-10-07,2018-12-31,Active,105289.6,Some College,9.13
482,Jacobo,Hawkins,jacobo.hawkins@widgetcorp.com,Sales,Manager,5.155105221,50.56,Male,3,2013-11-04,2018-12-31,Active,105164.8,High School Diploma,7.05
631,Peter,Isgreen,peter.isgreen@widgetcorp.com,Sales,VP,5.878910768,49.16,Male,5,2013-02-12,2018-12-31,Active,102252.8,Some College,7.77
992,Lio,Stokes,lio.stokes@widgetcorp.com,Sales,VP,10.43272764,49.07,Female,2,2008-07-25,2018-12-31,Active,102065.6,Master,12.33
822,Natayvia,Akins,natayvia.akins@widgetcorp.com,Sales,VP,7.138731446,48.62,Female,3,2011-11-10,2018-12-31,Active,101129.6,High School Diploma,9.03
731,Alyce,Newton,alyce.newton@widgetcorp.com,Sales,VP,6.459398721,47.92,Female,3,2012-07-15,2018-12-31,Active,99673.6,Master,8.35
510,Suhaib,el-Saad,suhaib.el-saad@widgetcorp.com,Sales,Associate,5.281973031,46.59,Male,6,2013-09-18,2018-12-31,Active,96907.2,High School Diploma,7.18
175,Daawood,al-Zaidi,daawood.al-zaidi@widgetcorp.com,Sales,Manager,3.655941658,46.53,Male,6,2015-05-05,2018-12-31,Active,96782.4,High School Diploma,5.55
269,Tony,Moua,tony.moua@widgetcorp.com,Sales,Associate,4.109026132,46.42,Male,2,2014-11-21,2018-12-31,Active,96553.6,High School Diploma,6
833,Sandra,Rodriguez,sandra.rodriguez@widgetcorp.com,Sales,Director,7.23228728,46.25,Female,4,2011-10-07,2018-12-31,Active,96200,Some College,9.13
460,Daniel,Bogle-Deherrera,daniel.bogle-deherrera@widgetcorp.com,Sales,Associate,5.038192955,46.18,Male,5,2013-12-16,2018-12-31,Active,96054.4,High School Diploma,6.93
37,Jacob,Villalobos Gonzalez,jacob.villalobos gonzalez@widgetcorp.com,Sales,Associate,2.381348316,45.98,Male,4,2016-08-13,2018-12-31,Active,95638.4,Master,4.27
906,Helena,Hansen,helena.hansen@widgetcorp.com,Sales,Director,8.102665347,45.53,Female,5,2010-11-23,2018-12-31,Active,94702.4,Some College,10
758,Ryan,Buzbee,ryan.buzbee@widgetcorp.com,Sales,Associate,6.624992885,44.69,Male,5,2012-05-16,2018-12-31,Active,92955.2,PhD,8.52
424,Jordan,Elliott,jordan.elliott@widgetcorp.com,Sales,Manager,4.890401221,44.4,Male,5,2014-02-08,2018-12-31,Active,92352,Bachelor,6.78
875,Monica,Islamzai,monica.islamzai@widgetcorp.com,Sales,Director,7.631319304,43.98,Female,2,2011-05-14,2018-12-31,Active,91478.4,High School Diploma,9.52
834,Amber,Wiles,amber.wiles@widgetcorp.com,Sales,Director,7.234632802,43.89,Female,5,2011-10-06,2018-12-31,Active,91291.2,Some College,9.13
242,Blake,Connor,blake.connor@widgetcorp.com,Sales,Associate,3.999793633,42.76,Male,1,2014-12-31,2018-12-31,Active,88940.8,Bachelor,5.89
506,Rebekah,Clark,rebekah.clark@widgetcorp.com,Sales,Director,5.265859416,42.76,Female,5,2013-09-24,2018-12-31,Active,88940.8,High School Diploma,7.16
792,Urwa,el-Shaikh,urwa.el-shaikh@widgetcorp.com,Sales,Director,6.844859516,41.92,Female,6,2012-02-25,2018-12-31,Active,87193.6,Master,8.74
55,Dale,Ruiz,dale.ruiz@widgetcorp.com,Sales,Analyst,2.596691214,41.33,Male,1,2016-05-26,2018-12-31,Active,85966.4,High School Diploma,4.49
896,Kathryn,Mcmanus,kathryn.mcmanus@widgetcorp.com,Sales,Manager,7.953717837,40.82,Female,5,2011-01-16,2018-12-31,Active,84905.6,Master,9.85
92,Tyler,Raibon,tyler.raibon@widgetcorp.com,Sales,Associate,3.042549154,39.87,Male,3,2015-12-15,2018-12-31,Active,82929.6,High School Diploma,4.94
294,Richard,Zhou,richard.zhou@widgetcorp.com,Sales,Associate,4.234285196,39.39,Male,2,2014-10-06,2018-12-31,Active,81931.2,Some College,6.13
67,Bassaam,al-Mustafa,bassaam.al-mustafa@widgetcorp.com,Sales,Analyst,2.79403133,39,Male,6,2016-03-15,2018-12-31,Active,81120,Bachelor,4.69
61,Marquis,Willow,marquis.willow@widgetcorp.com,Sales,Associate,2.712409813,38.81,Male,1,2016-04-14,2018-12-31,Active,80724.8,High School Diploma,4.61
959,Michelle,Zoetewey,michelle.zoetewey@widgetcorp.com,Sales,Manager,9.058144343,38.37,Female,5,2009-12-09,2018-12-31,Active,79809.6,Some College,10.95
449,Samuel,Tibby,samuel.tibby@widgetcorp.com,Sales,Associate,4.993434587,38.15,Male,5,2014-01-02,2018-12-31,Active,79352,Bachelor,6.89
34,Joshua,Umu,joshua.umu@widgetcorp.com,Sales,Analyst,2.36805666,38.02,Male,2,2016-08-18,2018-12-31,Active,79081.6,Bachelor,4.26
715,Miriah,Acosta-Marquez,miriah.acosta-marquez@widgetcorp.com,Sales,Manager,6.350301892,37.91,Female,4,2012-08-24,2018-12-31,Active,78852.8,Bachelor,8.24
212,Barry,Pham,barry.pham@widgetcorp.com,Sales,Analyst,3.834649634,37.79,Male,2,2015-03-01,2018-12-31,Active,78603.2,High School Diploma,5.73
660,Thuanh,Pham,thuanh.pham@widgetcorp.com,Sales,Manager,6.060622674,37.55,Female,2,2012-12-08,2018-12-31,Active,78104,Master,7.95
651,Megan,Chacon,megan.chacon@widgetcorp.com,Sales,Manager,5.974042034,37.13,Female,1,2013-01-08,2018-12-31,Active,77230.4,High School Diploma,7.87
151,Schuyler,Victorino,schuyler.victorino@widgetcorp.com,Sales,Analyst,3.527046977,36.77,Male,2,2015-06-21,2018-12-31,Active,76481.6,High School Diploma,5.42
283,Kevin,Jones,kevin.jones@widgetcorp.com,Sales,Analyst,4.170488078,36.28,Male,3,2014-10-29,2018-12-31,Active,75462.4,PhD,6.06
345,Portia,Maddux,portia.maddux@widgetcorp.com,Sales,Manager,4.509017784,36.11,Female,1,2014-06-28,2018-12-31,Active,75108.8,Master,6.4
241,Yeng,Dizon,yeng.dizon@widgetcorp.com,Sales,Associate,3.996852749,35.92,Male,2,2015-01-01,2018-12-31,Active,74713.6,Some College,5.89
746,Sherry,Lone,sherry.lone@widgetcorp.com,Sales,Manager,6.498421114,35.88,Female,2,2012-07-01,2018-12-31,Active,74630.4,Master,8.39
603,Eddie,Mcmurray,eddie.mcmurray@widgetcorp.com,Sales,Analyst,5.720363689,35.69,Male,4,2013-04-11,2018-12-31,Active,74235.2,PhD,7.61
104,Jaylen,Cole,jaylen.cole@widgetcorp.com,Sales,Analyst,3.140629568,34.89,Male,3,2015-11-09,2018-12-31,Active,72571.2,Some College,5.03
307,Rachel,Chau,rachel.chau@widgetcorp.com,Sales,Associate,4.328542009,34.53,Female,2,2014-09-02,2018-12-31,Active,71822.4,Some College,6.22
